ISO3,Date,Tests_diff,Tests
JOR,2021-03-03,39487,2858008
JOR,2021-03-04,43459,2901467
JOR,2021-03-05,34385,2935852
JOR,2021-03-06,25952,2961804
JOR,2021-03-07,42438,3004242
JOR,2021-03-08,46197,3050439
JOR,2021-03-09,43887,3094326
JOR,2021-03-10,44530,3138856
JOR,2021-03-11,54052,3192908
JOR,2021-03-12,50545,3243453
JOR,2021-03-13,27984,3271437
JOR,2021-03-14,42852,3314289
JOR,2021-03-15,48638,3362927
JOR,2021-03-16,44284,3407211
JOR,2021-03-17,50180,3457391
JOR,2021-03-18,47018,3504409
JOR,2021-03-19,38829,3543238
JOR,2021-03-20,27692,3570930
JOR,2021-03-21,46517,3617447
JOR,2021-03-22,45933,3663380
JOR,2021-03-23,45699,3709079
JOR,2021-03-24,48151,3757230
JOR,2021-03-25,46699,3803929
JOR,2021-03-26,40836,3844765
JOR,2021-03-27,27950,3872715
JOR,2021-03-28,43615,3916330
JOR,2021-03-29,48980,3965310
JOR,2021-03-30,49334,4014644
JOR,2021-03-31,43158,4057802
JOR,2021-04-01,48253,4106055
JOR,2021-04-02,35034,4141089
JOR,2021-04-03,28827,4169916
JOR,2021-04-04,41101,4211017
JOR,2021-04-05,43226,4254243
JOR,2021-04-06,44086,4298329
JOR,2021-04-07,40232,4338561
JOR,2021-04-08,39735,4378296
JOR,2021-04-09,30617,4408913
JOR,2021-04-10,24854,4433767
JOR,2021-04-11,26644,4460411
JOR,2021-04-12,27673,4488084
JOR,2021-04-13,23823,4511907
JOR,2021-04-14,32296,4544203
JOR,2021-04-15,21761,4565964
JOR,2021-04-16,22013,4587977
JOR,2021-04-17,11385,4599362
JOR,2021-04-18,17846,4617208
JOR,2021-04-19,24956,4642164
JOR,2021-04-20,19621,4661785
JOR,2021-04-21,24628,4686413
JOR,2021-04-22,18228,4704641
JOR,2021-04-23,16827,4721468
JOR,2021-04-24,11848,4733316
JOR,2021-04-25,16681,4749997
JOR,2021-04-26,20434,4770431
JOR,2021-04-27,18853,4789284
JOR,2021-04-28,18755,4808039
JOR,2021-04-29,17112,4825151
JOR,2021-04-30,19377,4844528
JOR,2021-05-01,9472,4854000
JOR,2021-05-02,13244,4867244
JOR,2021-05-03,16122,4883366
JOR,2021-05-04,19676,4903042
JOR,2021-05-05,17877,4920919
KAZ,2020-03-13,0,0
KAZ,2020-03-14,319,319
KAZ,2020-03-15,207,526
KAZ,2020-03-16,386,912
KAZ,2020-03-17,932,1844
KAZ,2020-03-18,264,2108
KAZ,2020-03-19,1050,3158
KAZ,2020-03-20,816,3974
KAZ,2020-03-21,1175,5149
KAZ,2020-03-22,1233,6382
KAZ,2020-03-23,1754,8136
KAZ,2020-03-24,1622,9758
KAZ,2020-03-25,1465,11223
KAZ,2020-03-26,2111,13334
KAZ,2020-03-27,1687,15021
KAZ,2020-03-28,1475,16496
KAZ,2020-03-29,2696,19192
KAZ,2020-03-30,1695,20887
KAZ,2020-03-31,9892,30779
KAZ,2020-04-01,1914,32693
KAZ,2020-04-02,2372,35065
KAZ,2020-04-03,7958,43023
KAZ,2020-04-04,2403,45426
KAZ,2020-04-05,4970,50396
KAZ,2020-04-06,2359,52755
KAZ,2020-04-07,1886,54641
KAZ,2020-04-08,2008,56649
KAZ,2020-04-09,2596,59245
KAZ,2020-04-10,2584,61829
KAZ,2020-04-11,3901,65730
KAZ,2020-04-12,3448,69178
KAZ,2020-04-13,3802,72980
KAZ,2020-04-14,3798,76778
KAZ,2020-04-15,4455,81233
KAZ,2020-04-16,4376,85609
KAZ,2020-04-17,6564,92173
KAZ,2020-04-18,8579,100752
KAZ,2020-04-19,7954,108706
KAZ,2020-04-20,9117,117823
KAZ,2020-04-21,8778,126601
KAZ,2020-04-22,12480,139081
KAZ,2020-04-23,14285,153366
KAZ,2020-04-24,11013,164379
KAZ,2020-04-25,15997,180376
KAZ,2020-04-26,15796,196172
KAZ,2020-04-27,9262,205434
KAZ,2020-04-28,10716,216150
KAZ,2020-04-29,16139,232289
KAZ,2020-04-30,17112,249401
KAZ,2020-05-01,19007,268408
KAZ,2020-05-02,14328,282736
KAZ,2020-05-03,13274,296010
KAZ,2020-05-04,10725,306735
KAZ,2020-05-05,13550,320285
KAZ,2020-05-06,16069,336354
KAZ,2020-05-07,17363,353717
KAZ,2020-05-08,17283,371000
KAZ,2020-05-09,13978,384978
KAZ,2020-05-10,13307,398285
KAZ,2020-05-11,10302,408587
KAZ,2020-05-12,13298,421885
KAZ,2020-05-13,17484,439369
KAZ,2020-05-14,20241,459610
KAZ,2020-05-15,23500,483110
KAZ,2020-05-16,21980,505090
KAZ,2020-05-17,22224,527314
KAZ,2020-05-18,13268,540582
KAZ,2020-05-19,12354,552936
KAZ,2020-05-20,18485,571421
KAZ,2020-05-21,19955,591376
KAZ,2020-05-22,21495,612871
KAZ,2020-05-23,22715,635586
KAZ,2020-05-24,21502,657088
KAZ,2020-05-25,14560,671648
KAZ,2020-05-26,15493,687141
KAZ,2020-05-27,23085,710226
KAZ,2020-05-28,24921,735147
KAZ,2020-05-29,26454,761601
KAZ,2020-05-30,26562,788163
KAZ,2020-05-31,24592,812755
KAZ,2020-06-01,15496,828251
KAZ,2020-06-02,15249,843500
KAZ,2020-06-03,23660,867160
KAZ,2020-06-04,24815,891975
KAZ,2020-06-05,23803,915778
KAZ,2020-06-06,26672,942450
KAZ,2020-06-07,22513,964963
KAZ,2020-06-08,16284,981247
KAZ,2020-06-09,17183,998430
KAZ,2020-06-10,24861,1023291
KAZ,2020-06-11,26681,1049972
KAZ,2020-06-12,28441,1078413
KAZ,2020-06-13,30380,1108793
KAZ,2020-06-14,27275,1136068
KAZ,2020-06-15,24582,1160650
KAZ,2020-06-16,23640,1184290
KAZ,2020-06-17,27161,1211451
KAZ,2020-06-18,27561,1239012
KAZ,2020-06-19,30450,1269462
KAZ,2020-06-20,32506,1301968
KAZ,2020-06-21,28483,1330451
KAZ,2020-06-22,23879,1354330
KAZ,2020-06-23,22406,1376736
KAZ,2020-06-24,24830,1401566
KAZ,2020-06-25,22955,1424521
KAZ,2020-06-26,22519,1447040
KAZ,2020-06-27,20390,1467430
KAZ,2020-06-28,17632,1485062
KAZ,2020-06-29,16606,1501668
KAZ,2020-06-30,15304,1516972
KAZ,2020-07-01,19509,1536481
KAZ,2020-07-02,19251,1555732
KAZ,2020-07-03,34286,1590018
KAZ,2020-07-04,16278,1606296
KAZ,2020-07-05,0,1606296
KAZ,2020-07-06,0,1606296
KAZ,2020-07-07,12447,1618743
KAZ,2020-07-08,16427,1635170
KAZ,2020-07-09,16774,1651944
KAZ,2020-07-10,18269,1670213
KAZ,2020-07-11,0,1670213
KAZ,2020-07-12,0,1670213
KAZ,2020-07-13,11958,1682171
KAZ,2020-07-14,18251,1700422
KAZ,2020-07-15,19388,1719810
KAZ,2020-07-16,20346,1740156
KAZ,2020-07-17,0,1740156
KAZ,2020-07-18,0,1740156
KAZ,2020-07-19,0,1740156
KAZ,2020-07-20,14680,1754836
KAZ,2020-07-21,17359,1772195
KAZ,2020-07-22,21125,1793320
KAZ,2020-07-23,23450,1816770
KAZ,2020-07-24,26908,1843678
KAZ,2020-07-25,68801,1912479
KAZ,2020-07-26,17183,1929662
KAZ,2020-07-27,10850,1940512
KAZ,2020-07-28,14780,1955292
KAZ,2020-07-29,19210,1974502
KAZ,2020-07-30,22316,1996818
KAZ,2020-07-31,25171,2021989
KAZ,2020-08-01,19496,2041485
KAZ,2020-08-02,12658,2054143
KAZ,2020-08-03,8515,2062658
KAZ,2020-08-04,12564,2075222
KAZ,2020-08-05,18400,2093622
KAZ,2020-08-06,18954,2112576
KAZ,2020-08-07,19595,2132171
KAZ,2020-08-08,19128,2151299
KAZ,2020-08-09,15207,2166506
KAZ,2020-08-10,9226,2175732
KAZ,2020-08-11,10055,2185787
KAZ,2020-08-12,15229,2201016
KAZ,2020-08-13,19601,2220617
KAZ,2020-08-14,19573,2240190
KAZ,2020-08-15,19179,2259369
KAZ,2020-08-16,13883,2273252
KAZ,2020-08-17,9718,2282970
KAZ,2020-08-18,7942,2290912
KAZ,2020-08-19,14953,2305865
KAZ,2020-08-20,17224,2323089
KAZ,2020-08-21,15331,2338420
KAZ,2020-08-22,16046,2354466
KAZ,2020-08-23,12152,2366618
KAZ,2020-08-24,9432,2376050
KAZ,2020-08-25,7257,2383307
KAZ,2020-08-26,15112,2398419
KAZ,2020-08-27,14729,2413148
KAZ,2020-08-28,17299,2430447
KAZ,2020-08-29,18237,2448684
KAZ,2020-08-30,14019,2462703
KAZ,2020-08-31,9320,2472023
KAZ,2020-09-01,4972,2476995
KAZ,2020-09-02,9040,2486035
KAZ,2020-09-03,16534,2502569
KAZ,2020-09-04,17856,2520425
KAZ,2020-09-05,17518,2537943
KAZ,2020-09-06,14020,2551963
KAZ,2020-09-07,9764,2561727
KAZ,2020-09-08,9440,2571167
KAZ,2020-09-09,18260,2589427
KAZ,2020-09-10,17779,2607206
KAZ,2020-09-11,18485,2625691
KAZ,2020-09-12,19590,2645281
KAZ,2020-09-13,15968,2661249
KAZ,2020-09-14,11595,2672844
KAZ,2020-09-15,9474,2682318
KAZ,2020-09-16,17142,2699460
KAZ,2020-09-17,17639,2717099
KAZ,2020-09-18,19738,2736837
KAZ,2020-09-19,18521,2755358
KAZ,2020-09-20,13559,2768917
KAZ,2020-09-21,11017,2779934
KAZ,2020-09-22,9381,2789315
KAZ,2020-09-23,17969,2807284
KAZ,2020-09-24,21162,2828446
KAZ,2020-09-25,16222,2844668
KAZ,2020-09-26,18859,2863527
KAZ,2020-09-27,16694,2880221
KAZ,2020-09-28,9208,2889429
KAZ,2020-09-29,5532,2894961
KAZ,2020-09-30,18183,2913144
KAZ,2020-10-01,9208,2922352
KAZ,2020-10-02,16928,2939280
KAZ,2020-10-03,17953,2957233
KAZ,2020-10-04,18980,2976213
KAZ,2020-10-05,10871,2987084
KAZ,2020-10-06,7218,2994302
KAZ,2020-10-07,17176,3011478
KAZ,2020-10-08,22627,3034105
KAZ,2020-10-09,21763,3055868
KAZ,2020-10-10,23470,3079338
KAZ,2020-10-11,19521,3098859
KAZ,2020-10-12,14773,3113632
KAZ,2020-10-13,10906,3124538
KAZ,2020-10-14,20235,3144773
KAZ,2020-10-15,24042,3168815
KAZ,2020-10-16,25332,3194147
KAZ,2020-10-17,23246,3217393
KAZ,2020-10-18,21273,3238666
KAZ,2020-10-19,19823,3258489
KAZ,2020-10-20,11987,3270476
KAZ,2020-10-21,21689,3292165
KAZ,2020-10-22,27344,3319509
KAZ,2020-10-23,26208,3345717
KAZ,2020-10-24,27602,3373319
KAZ,2020-10-25,25895,3399214
KAZ,2020-10-26,16265,3415479
KAZ,2020-10-27,13073,3428552
KAZ,2020-10-28,23983,3452535
KAZ,2020-10-29,28801,3481336
KAZ,2020-10-30,29588,3510924
KAZ,2020-10-31,32119,3543043
KAZ,2020-11-01,26932,3569975
KAZ,2020-11-02,24543,3594518
KAZ,2020-11-03,14883,3609401
KAZ,2020-11-04,27480,3636881
KAZ,2020-11-05,35064,3671945
KAZ,2020-11-06,31835,3703780
KAZ,2020-11-07,30850,3734630
KAZ,2020-11-08,32233,3766863
KAZ,2020-11-09,25654,3792517
KAZ,2020-11-10,18783,3811300
KAZ,2020-11-11,33229,3844529
KAZ,2020-11-12,34881,3879410
KAZ,2020-11-13,34495,3913905
KAZ,2020-11-14,39228,3953133
KAZ,2020-11-15,37790,3990923
KAZ,2020-11-16,29131,4020054
KAZ,2020-11-17,22503,4042557
KAZ,2020-11-18,33815,4076372
KAZ,2020-11-19,39218,4115590
KAZ,2020-11-20,40011,4155601
KAZ,2020-11-21,40248,4195849
KAZ,2020-11-22,37019,4232868
KAZ,2020-11-23,24186,4257054
KAZ,2020-11-24,20554,4277608
KAZ,2020-11-25,33929,4311537
KAZ,2020-11-26,37415,4348952
KAZ,2020-11-27,38876,4387828
KAZ,2020-11-28,38628,4426456
KAZ,2020-11-29,38403,4464859
KAZ,2020-11-30,31941,4496800
KAZ,2020-12-01,20523,4517323
KAZ,2020-12-02,33929,4551252
KAZ,2020-12-03,26709,4577961
KAZ,2020-12-04,35337,4613298
KAZ,2020-12-05,40183,4653481
KAZ,2020-12-06,42089,4695570
KAZ,2020-12-07,29162,4724732
KAZ,2020-12-08,19347,4744079
KAZ,2020-12-09,36061,4780140
KAZ,2020-12-10,40475,4820615
KAZ,2020-12-11,40842,4861457
KAZ,2020-12-12,39598,4901055
KAZ,2020-12-13,40025,4941080
KAZ,2020-12-14,32538,4973618
KAZ,2020-12-15,22917,4996535
KAZ,2020-12-16,38324,5034859
KAZ,2020-12-17,39530,5074389
KAZ,2020-12-18,25348,5099737
KAZ,2020-12-19,19872,5119609
KAZ,2020-12-20,21075,5140684
KAZ,2020-12-21,24656,5165340
KAZ,2020-12-22,33627,5198967
KAZ,2020-12-23,41167,5240134
KAZ,2020-12-24,40741,5280875
KAZ,2020-12-25,34607,5315482
KAZ,2020-12-26,35856,5351338
KAZ,2020-12-27,33458,5384796
KAZ,2020-12-28,24946,5409742
KAZ,2020-12-29,17774,5427516
KAZ,2020-12-30,28595,5456111
KAZ,2020-12-31,32264,5488375
KAZ,2021-01-01,30877,5519252
KAZ,2021-01-02,18048,5537300
KAZ,2021-01-03,12613,5549913
KAZ,2021-01-04,16543,5566456
KAZ,2021-01-05,18145,5584601
KAZ,2021-01-06,26912,5611513
KAZ,2021-01-07,45357,5656870
KAZ,2021-01-08,50710,5707580
KAZ,2021-01-09,48133,5755713
KAZ,2021-01-10,45479,5801192
KAZ,2021-01-11,31151,5832343
KAZ,2021-01-12,20684,5853027
KAZ,2021-01-13,38392,5891419
KAZ,2021-01-14,41680,5933099
KAZ,2021-01-15,44218,5977317
KAZ,2021-01-16,44809,6022126
KAZ,2021-01-17,41345,6063471
KAZ,2021-01-18,31887,6095358
KAZ,2021-01-19,22331,6117689
KAZ,2021-01-20,37419,6155108
KAZ,2021-01-21,43833,6198941
KAZ,2021-01-22,42434,6241375
KAZ,2021-01-23,39461,6280836
KAZ,2021-01-24,38708,6319544
KAZ,2021-01-25,28915,6348459
KAZ,2021-01-26,20972,6369431
KAZ,2021-01-27,36775,6406206
KAZ,2021-01-28,41461,6447667
KAZ,2021-01-29,40812,6488479
KAZ,2021-01-30,43061,6531540
KAZ,2021-01-31,36536,6568076
KAZ,2021-02-01,33363,6601439
KAZ,2021-02-02,18671,6620110
KAZ,2021-02-03,40347,6660457
KAZ,2021-02-04,41353,6701810
KAZ,2021-02-05,33367,6735177
KAZ,2021-02-06,38116,6773293
KAZ,2021-02-07,39018,6812311
KAZ,2021-02-08,27758,6840069
KAZ,2021-02-09,20424,6860493
KAZ,2021-02-10,39171,6899664
KAZ,2021-02-11,32875,6932539
KAZ,2021-02-12,33889,6966428
KAZ,2021-02-13,34381,7000809
KAZ,2021-02-14,32416,7033225
KAZ,2021-02-15,20767,7053992
KAZ,2021-02-16,20251,7074243
KAZ,2021-02-17,42241,7116484
KAZ,2021-02-18,44483,7160967
KAZ,2021-02-19,41985,7202952
KAZ,2021-02-20,38821,7241773
KAZ,2021-02-21,41363,7283136
KAZ,2021-02-22,27780,7310916
KAZ,2021-02-23,19258,7330174
KAZ,2021-02-24,38138,7368312
KAZ,2021-02-25,44500,7412812
KAZ,2021-02-26,38877,7451689
KAZ,2021-02-27,37377,7489066
KAZ,2021-02-28,41652,7530718
KAZ,2021-03-01,32113,7562831
KAZ,2021-03-02,17497,7580328
KAZ,2021-03-03,41778,7622106
KAZ,2021-03-04,40156,7662262
KAZ,2021-03-05,37662,7699924
KAZ,2021-03-06,36700,7736624
KAZ,2021-03-07,35098,7771722
KAZ,2021-03-08,29522,7801244
KAZ,2021-03-09,15038,7816282
KAZ,2021-03-10,20498,7836780
KAZ,2021-03-11,37086,7873866
KAZ,2021-03-12,44786,7918652
KAZ,2021-03-13,42392,7961044
KAZ,2021-03-14,47385,8008429
KAZ,2021-03-15,34362,8042791
KAZ,2021-03-16,25050,8067841
KAZ,2021-03-17,42515,8110356
KAZ,2021-03-18,49563,8159919
KAZ,2021-03-19,42924,8202843
KAZ,2021-03-20,44110,8246953
KAZ,2021-03-21,42734,8289687
KAZ,2021-03-22,28861,8318548
KAZ,2021-03-23,16032,8334580
KAZ,2021-03-24,19923,8354503
KAZ,2021-03-25,23135,8377638
KAZ,2021-03-26,28953,8406591
KAZ,2021-03-27,46410,8453001
KAZ,2021-03-28,52157,8505158
KAZ,2021-03-29,38744,8543902
KAZ,2021-03-30,27842,8571744
KAZ,2021-03-31,47046,8618790
KAZ,2021-04-01,57825,8676615
KAZ,2021-04-02,52167,8728782
KAZ,2021-04-03,52294,8781076
KAZ,2021-04-04,48658,8829734
KAZ,2021-04-05,39909,8869643
KAZ,2021-04-06,26992,8896635
KAZ,2021-04-07,46765,8943400
KAZ,2021-04-08,56639,9000039
KAZ,2021-04-09,52531,9052570
KAZ,2021-04-10,55558,9108128
KAZ,2021-04-11,57894,9166022
KAZ,2021-04-12,41690,9207712
KAZ,2021-04-13,24258,9231970
KAZ,2021-04-14,53903,9285873
KAZ,2021-04-15,64891,9350764
KAZ,2021-04-16,62176,9412940
KAZ,2021-04-17,59556,9472496
KAZ,2021-04-18,54315,9526811
KAZ,2021-04-19,46635,9573446
KAZ,2021-04-20,28936,9602382
KAZ,2021-04-21,56371,9658753
KAZ,2021-04-22,62294,9721047
KAZ,2021-04-23,56448,9777495
KAZ,2021-04-24,57840,9835335
KAZ,2021-04-25,57180,9892515
KAZ,2021-04-26,42749,9935264
KAZ,2021-04-27,25463,9960727
KAZ,2021-04-28,52702,10013429
KAZ,2021-04-29,63808,10077237
KAZ,2021-04-30,62019,10139256
KAZ,2021-05-01,61019,10200275
KAZ,2021-05-02,55929,10256204
KAZ,2021-05-03,35417,10291621
KAZ,2021-05-04,24904,10316525
KAZ,2021-05-05,37425,10353950
KAZ,2021-05-06,50371,10404321
KEN,2020-03-06,0,0
KEN,2020-03-07,0,0
KEN,2020-03-08,0,0
KEN,2020-03-09,0,0
KEN,2020-03-10,0,0
KEN,2020-03-11,0,0
KEN,2020-03-12,0,0
KEN,2020-03-13,0,0
KEN,2020-03-14,0,0
KEN,2020-03-15,0,0
KEN,2020-03-16,0,0
KEN,2020-03-17,0,0
KEN,2020-03-18,21,21
KEN,2020-03-19,41,62
KEN,2020-03-20,0,62
KEN,2020-03-21,0,62
KEN,2020-03-22,0,62
KEN,2020-03-23,0,62
KEN,2020-03-24,0,62
KEN,2020-03-25,0,62
KEN,2020-03-26,0,62
KEN,2020-03-27,0,62
KEN,2020-03-28,0,62
KEN,2020-03-29,69,131
KEN,2020-03-30,172,303
KEN,2020-03-31,234,537
KEN,2020-04-01,380,917
KEN,2020-04-02,662,1579
KEN,2020-04-03,362,1941
KEN,2020-04-04,372,2313
KEN,2020-04-05,530,2843
KEN,2020-04-06,663,3506
KEN,2020-04-07,696,4202
KEN,2020-04-08,305,4507
KEN,2020-04-09,308,4815
KEN,2020-04-10,606,5421
KEN,2020-04-11,491,5912
KEN,2020-04-12,766,6678
KEN,2020-04-13,674,7352
KEN,2020-04-14,694,8046
KEN,2020-04-15,803,8849
KEN,2020-04-16,704,9553
KEN,2020-04-17,450,10003
KEN,2020-04-18,1115,11118
KEN,2020-04-19,1350,12468
KEN,2020-04-20,633,13101
KEN,2020-04-21,832,13933
KEN,2020-04-22,707,14640
KEN,2020-04-23,668,15308
KEN,2020-04-24,659,15967
KEN,2020-04-25,0,15967
KEN,2020-04-26,0,15967
KEN,2020-04-27,0,15967
KEN,2020-04-28,0,15967
KEN,2020-04-29,0,15967
KEN,2020-04-30,0,15967
KEN,2020-05-01,1434,17401
KEN,2020-05-02,1195,18596
KEN,2020-05-03,883,19479
KEN,2020-05-04,1012,20491
KEN,2020-05-05,1077,21568
KEN,2020-05-06,0,21568
KEN,2020-05-07,0,21568
KEN,2020-05-08,0,21568
KEN,2020-05-09,1611,23179
KEN,2020-05-10,1056,24235
KEN,2020-05-11,841,25076
KEN,2020-05-12,978,26054
KEN,2020-05-13,1516,27570
KEN,2020-05-14,1486,29056
KEN,2020-05-15,2100,31156
KEN,2020-05-16,0,31156
KEN,2020-05-17,0,31156
KEN,2020-05-18,1139,32295
KEN,2020-05-19,1933,34228
KEN,2020-05-20,2621,36849
KEN,2020-05-21,3102,39951
KEN,2020-05-22,2567,42518
KEN,2020-05-23,0,42518
KEN,2020-05-24,0,42518
KEN,2020-05-25,2711,45229
KEN,2020-05-26,2293,47522
KEN,2020-05-27,3077,50599
KEN,2020-05-28,2831,53430
KEN,2020-05-29,3831,57261
KEN,2020-05-30,0,57261
KEN,2020-05-31,0,57261
KEN,2020-06-01,1518,58779
KEN,2020-06-02,2892,61671
KEN,2020-06-03,2112,63783
KEN,2020-06-04,2640,66423
KEN,2020-06-05,3177,69600
KEN,2020-06-06,3632,73232
KEN,2020-06-07,2833,76065
KEN,2020-06-08,1099,77164
KEN,2020-06-09,2244,79408
KEN,2020-06-10,2273,81681
KEN,2020-06-11,3291,84972
KEN,2020-06-12,2419,87391
KEN,2020-06-13,3505,90896
KEN,2020-06-14,3165,94061
KEN,2020-06-15,3365,97426
KEN,2020-06-16,3255,100681
KEN,2020-06-17,0,100681
KEN,2020-06-18,0,100681
KEN,2020-06-19,3043,103724
KEN,2020-06-20,2820,106544
KEN,2020-06-21,3651,110195
KEN,2020-06-22,2354,112549
KEN,2020-06-23,4171,116720
KEN,2020-06-24,4859,121579
KEN,2020-06-25,3918,125497
KEN,2020-06-26,3090,128587
KEN,2020-06-27,4074,132661
KEN,2020-06-28,2718,135379
KEN,2020-06-29,2221,137600
KEN,2020-06-30,2419,140019
KEN,2020-07-01,3519,143538
KEN,2020-07-02,2704,146242
KEN,2020-07-03,4147,150389
KEN,2020-07-04,4829,155218
KEN,2020-07-05,4228,159446
KEN,2020-07-06,2131,161577
KEN,2020-07-07,2061,163638
KEN,2020-07-08,3053,166691
KEN,2020-07-09,3803,170494
KEN,2020-07-10,6273,176767
KEN,2020-07-11,1403,178170
KEN,2020-07-12,7050,185220
KEN,2020-07-13,1205,186425
KEN,2020-07-14,4992,191417
KEN,2020-07-15,4261,195678
KEN,2020-07-16,3895,199573
KEN,2020-07-17,3545,203118
KEN,2020-07-18,5228,208346
KEN,2020-07-19,5724,214070
KEN,2020-07-20,2474,216544
KEN,2020-07-21,3637,220181
KEN,2020-07-22,4275,224456
KEN,2020-07-23,6754,231210
KEN,2020-07-24,5075,236285
KEN,2020-07-25,0,236285
KEN,2020-07-26,0,236285
KEN,2020-07-27,0,236285
KEN,2020-07-28,4888,241173
KEN,2020-07-29,5259,246432
KEN,2020-07-30,5521,251953
KEN,2020-07-31,8679,260632
KEN,2020-08-01,6371,267003
KEN,2020-08-02,5393,272396
KEN,2020-08-03,2653,275049
KEN,2020-08-04,4547,279596
KEN,2020-08-05,6200,285796
KEN,2020-08-06,6195,291991
KEN,2020-08-07,6814,298805
KEN,2020-08-08,7175,305980
KEN,2020-08-09,4420,310400
KEN,2020-08-10,4603,315003
KEN,2020-08-11,4171,319174
KEN,2020-08-12,6590,325764
KEN,2020-08-13,6768,332532
KEN,2020-08-14,5458,337990
KEN,2020-08-15,0,337990
KEN,2020-08-16,0,337990
KEN,2020-08-17,3150,341140
KEN,2020-08-18,4019,345159
KEN,2020-08-19,0,345159
KEN,2020-08-20,0,345159
KEN,2020-08-21,0,345159
KEN,2020-08-22,5724,350883
KEN,2020-08-23,4179,355062
KEN,2020-08-24,3381,358443
KEN,2020-08-25,4149,362592
KEN,2020-08-26,0,362592
KEN,2020-08-27,0,362592
KEN,2020-08-28,4520,367112
KEN,2020-08-29,3009,370121
KEN,2020-08-30,4424,374545
KEN,2020-08-31,4260,378805
KEN,2020-09-01,1682,380487
KEN,2020-09-02,3474,383961
KEN,2020-09-03,3937,387898
KEN,2020-09-04,4178,392076
KEN,2020-09-05,3707,395783
KEN,2020-09-06,3093,398876
KEN,2020-09-07,2668,401544
KEN,2020-09-08,2552,404096
KEN,2020-09-09,2285,406381
KEN,2020-09-10,0,406381
KEN,2020-09-11,0,406381
KEN,2020-09-12,0,406381
KEN,2020-09-13,3092,409473
KEN,2020-09-14,0,409473
KEN,2020-09-15,0,409473
KEN,2020-09-16,0,409473
KEN,2020-09-17,0,409473
KEN,2020-09-18,0,409473
KEN,2020-09-19,0,409473
KEN,2020-09-20,0,409473
KEN,2020-09-21,0,409473
KEN,2020-09-22,1774,411247
KEN,2020-09-23,3874,415121
KEN,2020-09-24,3307,418428
KEN,2020-09-25,5424,423852
KEN,2020-09-26,2872,426724
KEN,2020-09-27,3707,430431
KEN,2020-09-28,2107,432538
KEN,2020-09-29,3604,436142
KEN,2020-09-30,2927,439069
KEN,2020-10-01,4700,443769
KEN,2020-10-02,3065,446834
KEN,2020-10-03,3387,450221
KEN,2020-10-04,4385,454606
KEN,2020-10-05,595,455201
KEN,2020-10-06,1258,456459
KEN,2020-10-07,4342,460801
KEN,2020-10-08,5034,465835
KEN,2020-10-09,5327,471162
KEN,2020-10-10,6872,478034
KEN,2020-10-11,4287,482321
KEN,2020-10-12,2001,484322
KEN,2020-10-13,2592,486914
KEN,2020-10-14,5832,492746
KEN,2020-10-15,5618,498364
KEN,2020-10-16,0,498364
KEN,2020-10-17,0,498364
KEN,2020-10-18,4912,503276
KEN,2020-10-19,1852,505128
KEN,2020-10-20,3953,509081
KEN,2020-10-21,4888,513969
KEN,2020-10-22,7556,521525
KEN,2020-10-23,6142,527667
KEN,2020-10-24,6862,534529
KEN,2020-10-25,0,534529
KEN,2020-10-26,0,534529
KEN,2020-10-27,0,534529
KEN,2020-10-28,0,534529
KEN,2020-10-29,0,534529
KEN,2020-10-30,0,534529
KEN,2020-10-31,0,534529
KEN,2020-11-01,0,534529
KEN,2020-11-02,0,534529
KEN,2020-11-03,3728,538257
KEN,2020-11-04,0,538257
KEN,2020-11-05,0,538257
KEN,2020-11-06,7153,545410
KEN,2020-11-07,0,545410
KEN,2020-11-08,0,545410
KEN,2020-11-09,0,545410
KEN,2020-11-10,0,545410
KEN,2020-11-11,0,545410
KEN,2020-11-12,0,545410
KEN,2020-11-13,0,545410
KEN,2020-11-14,0,545410
KEN,2020-11-15,0,545410
KEN,2020-11-16,0,545410
KEN,2020-11-17,0,545410
KEN,2020-11-18,0,545410
KEN,2020-11-19,0,545410
KEN,2020-11-20,0,545410
KEN,2020-11-21,0,545410
KEN,2020-11-22,0,545410
KEN,2020-11-23,19403,564813
KEN,2020-11-24,0,564813
KEN,2020-11-25,0,564813
KEN,2020-11-26,0,564813
KEN,2020-11-27,0,564813
KEN,2020-11-28,0,564813
KEN,2020-11-29,0,564813
KEN,2020-11-30,0,564813
KEN,2020-12-01,0,564813
KEN,2020-12-02,0,564813
KEN,2020-12-03,0,564813
KEN,2020-12-04,0,564813
KEN,2020-12-05,0,564813
KEN,2020-12-06,0,564813
KEN,2020-12-07,0,564813
KEN,2020-12-08,7137,571950
KEN,2020-12-09,0,571950
KEN,2020-12-10,0,571950
KEN,2020-12-11,0,571950
KEN,2020-12-12,0,571950
KEN,2020-12-13,0,571950
KEN,2020-12-14,0,571950
KEN,2020-12-15,0,571950
KEN,2020-12-16,0,571950
KEN,2020-12-17,0,571950
KEN,2020-12-18,0,571950
KEN,2020-12-19,0,571950
KEN,2020-12-20,0,571950
KEN,2020-12-21,0,571950
KEN,2020-12-22,0,571950
KEN,2020-12-23,0,571950
KEN,2020-12-24,0,571950
KEN,2020-12-25,0,571950
KEN,2020-12-26,0,571950
KEN,2020-12-27,0,571950
KEN,2020-12-28,0,571950
KEN,2020-12-29,0,571950
KEN,2020-12-30,0,571950
